lat,lon,2017/08/16,
37.583336,260.25,82.44898, 
37.583336,260.29166,82.63028, 
37.583336,260.33334,82.40237, 
37.583336,260.375,82.52682, 
37.583336,260.41666,82.1264, 
37.583336,260.45834,81.95043, 
37.583336,260.5,81.73129, 
37.583336,260.54166,81.54724, 
37.583336,260.58334,81.09328, 
37.583336,260.625,80.654015, 
37.583336,260.66666,80.352936, 
37.583336,260.70834,80.4078, 
37.583336,260.75,79.93326, 
37.583336,260.79166,80.07206, 
37.583336,260.83334,80.63179, 
37.583336,260.875,81.17637, 
37.583336,260.91666,81.99188, 
37.583336,260.95834,82.262634, 
37.583336,261.0,82.57795, 
37.583336,261.04166,82.86327, 
37.583336,261.08334,82.82497, 
37.583336,261.125,82.89046, 
37.583336,261.16666,82.72587, 
37.583336,261.20834,82.583984, 
37.583336,261.25,82.0935, 
37.583336,261.29166,82.24824, 
37.583336,261.33334,82.21397, 
37.583336,261.375,82.7972, 
37.583336,261.41666,83.289894, 
37.583336,261.45834,83.90878, 
37.583336,261.5,84.45914, 
37.583336,261.54166,84.92385, 
37.583336,261.58334,85.4324, 
37.583336,261.625,85.7679, 
37.583336,261.66666,86.069336, 
37.583336,261.70834,86.69719, 
37.583336,261.75,87.212105, 
37.583336,261.79166,87.46222, 
37.583336,261.83334,87.69205, 
37.583336,261.875,87.570465, 
37.583336,261.91666,87.22426, 
37.583336,261.95834,86.82816, 
37.583336,262.0,86.37315, 
37.583336,262.04166,85.86637, 
37.583336,262.08334,85.48428, 
37.583336,262.125,85.388, 
37.583336,262.16666,85.45217, 
37.583336,262.20834,85.789055, 
37.583336,262.25,85.803444, 
37.583336,262.29166,86.15335, 
37.583336,262.33334,86.18709, 
37.583336,262.375,86.049225, 
37.583336,262.41666,85.80139, 
37.583336,262.45834,85.59081, 
37.583336,262.5,84.955536, 
37.583336,262.54166,84.26582, 
37.583336,262.58334,84.001495, 
37.583336,262.625,84.44229, 
37.583336,262.66666,84.68358, 
37.583336,262.70834,85.24845, 
37.583336,262.75,85.933655, 
37.583336,262.79166,86.56344, 
37.583336,262.83334,87.26421, 
37.583336,262.875,87.89356, 
37.583336,262.91666,88.63096, 
37.583336,262.95834,89.07294, 
37.583336,263.0,89.23158, 
37.583336,263.04166,88.95475, 
37.583336,263.08334,88.71633, 
37.583336,263.125,88.70941, 
37.583336,263.16666,88.48844, 
37.583336,263.20834,88.316605, 
37.583336,263.25,88.106186, 
37.583336,263.29166,88.07894, 
37.583336,263.33334,87.69385, 
37.583336,263.375,87.61762, 
37.583336,263.41666,87.13759, 
37.583336,263.45834,86.82442, 
37.583336,263.5,86.154366, 
37.583336,263.54166,85.37128, 
37.583336,263.58334,84.58894, 
37.583336,263.625,83.75277, 
37.583336,263.66666,83.0658, 
37.583336,263.70834,82.581825, 
37.583336,263.75,81.89879, 
37.583336,263.79166,80.974655, 
37.583336,263.83334,80.15495, 
37.583336,263.875,79.245674, 
37.583336,263.91666,78.43559, 
37.583336,263.95834,78.65473, 
37.583336,264.0,79.64977, 
37.583336,264.04166,80.972534, 
37.583336,264.08334,82.40634, 
37.583336,264.125,82.80673, 
37.583336,264.16666,82.905075, 
37.583336,264.20834,82.72111, 
37.583336,264.25,82.601234, 
37.583336,264.29166,82.80852, 
37.583336,264.33334,82.90996, 
37.583336,264.375,83.10566, 
37.583336,264.41666,83.65934, 
37.583336,264.45834,84.03942, 
37.583336,264.5,83.79225, 
37.583336,264.54166,83.22504, 
37.583336,264.58334,81.88164, 
37.583336,264.625,80.1234, 
37.583336,264.66666,79.556526, 
37.583336,264.70834,79.67947, 
37.583336,264.75,80.6283, 
37.583336,264.79166,81.8961, 
37.583336,264.83334,83.335526, 
37.583336,264.875,84.49817, 
37.583336,264.91666,85.39307, 
37.583336,264.95834,85.60682, 
37.583336,265.0,85.205215, 
37.625,260.0,81.22036, 
37.625,260.04166,80.964066, 
37.625,260.08334,80.96654, 
37.625,260.125,81.25004, 
37.625,260.16666,81.6141, 
37.625,260.20834,82.16775, 
37.625,260.25,82.347725, 
37.625,260.29166,82.69119, 
37.625,260.33334,82.80482, 
37.625,260.375,82.86402, 
37.625,260.41666,82.63837, 
37.625,260.45834,82.5118, 
37.625,260.5,82.28721, 
37.625,260.54166,81.93499, 
37.625,260.58334,81.48347, 
37.625,260.625,80.921684, 
37.625,260.66666,80.56269, 
37.625,260.70834,80.317955, 
37.625,260.75,80.26195, 
37.625,260.79166,80.576096, 
37.625,260.83334,81.043, 
37.625,260.875,81.63116, 
37.625,260.91666,82.10903, 
37.625,260.95834,82.752014, 
37.625,261.0,83.000206, 
37.625,261.04166,83.11965, 
37.625,261.08334,83.17619, 
37.625,261.125,83.18716, 
37.625,261.16666,82.91085, 
37.625,261.20834,82.600426, 
37.625,261.25,82.19311, 
37.625,261.29166,82.26115, 
37.625,261.33334,82.51937, 
37.625,261.375,83.19035, 
37.625,261.41666,83.99076, 
37.625,261.45834,84.646576, 
37.625,261.5,85.01767, 
37.625,261.54166,85.615005, 
37.625,261.58334,86.059784, 
37.625,261.625,86.38166, 
37.625,261.66666,86.92389, 
37.625,261.70834,87.75507, 
37.625,261.75,88.23695, 
37.625,261.79166,88.57005, 
37.625,261.83334,88.804825, 
37.625,261.875,88.52472, 
37.625,261.91666,88.14883, 
37.625,261.95834,87.93142, 
37.625,262.0,87.28993, 
37.625,262.04166,87.084694, 
37.625,262.08334,87.018234, 
37.625,262.125,87.01035, 
37.625,262.16666,86.97199, 
37.625,262.20834,87.054306, 
37.625,262.25,87.21265, 
37.625,262.29166,87.40121, 
37.625,262.33334,87.4079, 
37.625,262.375,87.212746, 
37.625,262.41666,86.759636, 
37.625,262.45834,86.439766, 
37.625,262.5,85.443085, 
37.625,262.54166,84.3985, 
37.625,262.58334,84.05456, 
37.625,262.625,84.775024, 
37.625,262.66666,85.453575, 
37.625,262.70834,86.35989, 
37.625,262.75,87.21784, 
37.625,262.79166,88.11526, 
37.625,262.83334,88.89968, 
37.625,262.875,89.91463, 
37.625,262.91666,90.82282, 
37.625,262.95834,91.479065, 
37.625,263.0,91.401634, 
37.625,263.04166,90.91639, 
37.625,263.08334,90.41787, 
37.625,263.125,90.48096, 
37.625,263.16666,90.48218, 
37.625,263.20834,90.423035, 
37.625,263.25,90.31983, 
37.625,263.29166,90.08652, 
37.625,263.33334,89.84102, 
37.625,263.375,89.6444, 
37.625,263.41666,89.17716, 
37.625,263.45834,88.68005, 
37.625,263.5,87.990204, 
37.625,263.54166,87.176926, 
37.625,263.58334,86.13933, 
37.625,263.625,85.19306, 
37.625,263.66666,84.33438, 
37.625,263.70834,83.8105, 
37.625,263.75,82.76906, 
37.625,263.79166,81.80135, 
37.625,263.83334,80.49152, 
37.625,263.875,78.60477, 
37.625,263.91666,77.44774, 
37.625,263.95834,77.86054, 
37.625,264.0,79.652245, 
37.625,264.04166,81.444664, 
37.625,264.08334,82.966705, 
37.625,264.125,83.26934, 
37.625,264.16666,83.55464, 
37.625,264.20834,83.300964, 
37.625,264.25,83.67213, 
37.625,264.29166,84.19909, 
37.625,264.33334,84.60862, 
37.625,264.375,85.060616, 
37.625,264.41666,85.661705, 
37.625,264.45834,86.39808, 
37.625,264.5,86.686554, 
37.625,264.54166,86.25735, 
37.625,264.58334,84.93042, 
37.625,264.625,83.56872, 
37.625,264.66666,82.6351, 
37.625,264.70834,82.37766, 
37.625,264.75,82.639565, 
37.625,264.79166,83.29033, 
37.625,264.83334,84.07822, 
37.625,264.875,84.68323, 
37.625,264.91666,85.3317, 
37.625,264.95834,85.63156, 
37.625,265.0,85.58348, 
37.666668,260.0,80.985085, 
37.666668,260.04166,80.60829, 
37.666668,260.08334,80.94414, 
37.666668,260.125,81.32013, 
37.666668,260.16666,81.77769, 
37.666668,260.20834,82.3143, 
37.666668,260.25,82.58192, 
37.666668,260.29166,82.982376, 
37.666668,260.33334,83.12843, 
37.666668,260.375,83.48117, 
37.666668,260.41666,83.53581, 
37.666668,260.45834,83.56696, 
37.666668,260.5,83.29604, 
37.666668,260.54166,82.77685, 
37.666668,260.58334,82.24242, 
37.666668,260.625,81.57051, 
37.666668,260.66666,81.539055, 
37.666668,260.70834,81.2905, 
37.666668,260.75,81.312035, 
37.666668,260.79166,81.400116, 
37.666668,260.83334,82.060135, 
37.666668,260.875,82.60209, 
37.666668,260.91666,83.02237, 
37.666668,260.95834,83.703926, 
37.666668,261.0,83.723656, 
37.666668,261.04166,83.75893, 
37.666668,261.08334,83.75182, 
37.666668,261.125,83.61343, 
37.666668,261.16666,83.27346, 
37.666668,261.20834,82.8904, 
37.666668,261.25,82.657394, 
37.666668,261.29166,82.7365, 
37.666668,261.33334,83.11128, 
37.666668,261.375,84.00804, 
37.666668,261.41666,85.01937, 
37.666668,261.45834,85.68129, 
37.666668,261.5,85.91083, 
37.666668,261.54166,86.20653, 
37.666668,261.58334,86.669525, 
37.666668,261.625,87.04983, 
37.666668,261.66666,87.54639, 
37.666668,261.70834,88.15369, 
37.666668,261.75,88.984764, 
37.666668,261.79166,89.4919, 
37.666668,261.83334,89.687126, 
37.666668,261.875,89.43876, 
37.666668,261.91666,88.94292, 
37.666668,261.95834,88.66116, 
37.666668,262.0,88.36079, 
37.666668,262.04166,88.35314, 
37.666668,262.08334,88.604904, 
37.666668,262.125,88.62577, 
37.666668,262.16666,88.63389, 
37.666668,262.20834,88.57532, 
37.666668,262.25,88.53664, 
37.666668,262.29166,88.55927, 
37.666668,262.33334,88.687775, 
37.666668,262.375,88.60694, 
37.666668,262.41666,88.16683, 
37.666668,262.45834,87.70843, 
37.666668,262.5,86.7064, 
37.666668,262.54166,85.74037, 
37.666668,262.58334,85.52212, 
37.666668,262.625,86.12379, 
37.666668,262.66666,86.88431, 
37.666668,262.70834,87.78982, 
37.666668,262.75,88.60028, 
37.666668,262.79166,89.755844, 
37.666668,262.83334,90.61021, 
37.666668,262.875,91.63041, 
37.666668,262.91666,92.7122, 
37.666668,262.95834,93.17131, 
37.666668,263.0,93.512375, 
37.666668,263.04166,92.96767, 
37.666668,263.08334,92.56129, 
37.666668,263.125,92.92184, 
37.666668,263.16666,93.13467, 
37.666668,263.20834,93.08653, 
37.666668,263.25,92.718506, 
37.666668,263.29166,92.26714, 
37.666668,263.33334,92.08567, 
37.666668,263.375,91.827484, 
37.666668,263.41666,91.4189, 
37.666668,263.45834,90.82943, 
37.666668,263.5,89.95903, 
37.666668,263.54166,88.58341, 
37.666668,263.58334,87.60642, 
37.666668,263.625,86.457794, 
37.666668,263.66666,85.5055, 
37.666668,263.70834,84.493774, 
37.666668,263.75,83.37015, 
37.666668,263.79166,82.30271, 
37.666668,263.83334,81.170975, 
37.666668,263.875,79.34092, 
37.666668,263.91666,77.83729, 
37.666668,263.95834,78.50956, 
37.666668,264.0,80.84948, 
37.666668,264.04166,82.831245, 
37.666668,264.08334,83.77484, 
37.666668,264.125,84.0542, 
37.666668,264.16666,84.42432, 
37.666668,264.20834,84.54511, 
37.666668,264.25,85.03429, 
37.666668,264.29166,85.56868, 
37.666668,264.33334,86.26831, 
37.666668,264.375,86.72554, 
37.666668,264.41666,87.40291, 
37.666668,264.45834,88.14561, 
37.666668,264.5,88.920555, 
37.666668,264.54166,88.7346, 
37.666668,264.58334,87.43181, 
37.666668,264.625,86.236374, 
37.666668,264.66666,85.047134, 
37.666668,264.70834,84.77635, 
37.666668,264.75,84.57443, 
37.666668,264.79166,84.55031, 
37.666668,264.83334,84.89975, 
37.666668,264.875,85.28041, 
37.666668,264.91666,85.62126, 
37.666668,264.95834,85.88304, 
37.666668,265.0,85.97717, 
37.708336,260.0,80.41809, 
37.708336,260.04166,80.22274, 
37.708336,260.08334,80.31801, 
37.708336,260.125,80.917946, 
37.708336,260.16666,81.732056, 
37.708336,260.20834,82.45186, 
37.708336,260.25,83.28661, 
37.708336,260.29166,83.74954, 
37.708336,260.33334,83.92228, 
37.708336,260.375,84.36616, 
37.708336,260.41666,84.61842, 
37.708336,260.45834,84.49514, 
37.708336,260.5,84.397705, 
37.708336,260.54166,84.014824, 
37.708336,260.58334,83.588295, 
37.708336,260.625,83.16534, 
37.708336,260.66666,83.22734, 
37.708336,260.70834,82.848694, 
37.708336,260.75,82.67763, 
37.708336,260.79166,83.085526, 
37.708336,260.83334,83.78546, 
37.708336,260.875,83.98439, 
37.708336,260.91666,84.24513, 
37.708336,260.95834,84.72569, 
37.708336,261.0,84.83416, 
37.708336,261.04166,84.681786, 
37.708336,261.08334,84.4486, 
37.708336,261.125,84.35565, 
37.708336,261.16666,84.039986, 
37.708336,261.20834,83.78765, 
37.708336,261.25,83.60186, 
37.708336,261.29166,83.88132, 
37.708336,261.33334,84.50124, 
37.708336,261.375,85.70109, 
37.708336,261.41666,86.77095, 
37.708336,261.45834,87.22455, 
37.708336,261.5,87.17308, 
37.708336,261.54166,87.282166, 
37.708336,261.58334,87.558365, 
37.708336,261.625,87.80642, 
37.708336,261.66666,88.16295, 
37.708336,261.70834,88.82924, 
37.708336,261.75,89.584175, 
37.708336,261.79166,90.12349, 
37.708336,261.83334,90.16479, 
37.708336,261.875,89.81495, 
37.708336,261.91666,89.38735, 
37.708336,261.95834,89.36256, 
37.708336,262.0,88.960106, 
37.708336,262.04166,89.32328, 
37.708336,262.08334,89.48177, 
37.708336,262.125,89.539955, 
37.708336,262.16666,89.64002, 
37.708336,262.20834,89.82606, 
37.708336,262.25,90.00245, 
37.708336,262.29166,89.94675, 
37.708336,262.33334,90.27263, 
37.708336,262.375,89.88868, 
37.708336,262.41666,89.56352, 
37.708336,262.45834,89.19633, 
37.708336,262.5,88.78601, 
37.708336,262.54166,88.25217, 
37.708336,262.58334,88.14146, 
37.708336,262.625,88.638985, 
37.708336,262.66666,89.133064, 
37.708336,262.70834,89.53788, 
37.708336,262.75,90.107864, 
37.708336,262.79166,90.969215, 
37.708336,262.83334,91.922455, 
37.708336,262.875,93.02831, 
37.708336,262.91666,94.2065, 
37.708336,262.95834,94.571625, 
37.708336,263.0,94.89543, 
37.708336,263.04166,94.60426, 
37.708336,263.08334,94.77756, 
37.708336,263.125,95.2029, 
37.708336,263.16666,95.888725, 
37.708336,263.20834,95.94786, 
37.708336,263.25,95.45386, 
37.708336,263.29166,94.74997, 
37.708336,263.33334,94.67635, 
37.708336,263.375,94.152084, 
37.708336,263.41666,93.56059, 
37.708336,263.45834,92.897484, 
37.708336,263.5,91.760605, 
37.708336,263.54166,90.3809, 
37.708336,263.58334,89.193115, 
37.708336,263.625,88.14623, 
37.708336,263.66666,87.389336, 
37.708336,263.70834,85.76216, 
37.708336,263.75,83.96661, 
37.708336,263.79166,83.25322, 
37.708336,263.83334,82.832985, 
37.708336,263.875,81.9755, 
37.708336,263.91666,81.50631, 
37.708336,263.95834,81.99475, 
37.708336,264.0,83.850136, 
37.708336,264.04166,85.15749, 
37.708336,264.08334,85.18069, 
37.708336,264.125,85.51442, 
37.708336,264.16666,85.84612, 
37.708336,264.20834,86.56385, 
37.708336,264.25,86.890396, 
37.708336,264.29166,87.36601, 
37.708336,264.33334,87.76689, 
37.708336,264.375,88.1208, 
37.708336,264.41666,88.571556, 
37.708336,264.45834,89.140526, 
37.708336,264.5,89.44368, 
37.708336,264.54166,89.11665, 
37.708336,264.58334,88.60631, 
37.708336,264.625,87.81735, 
37.708336,264.66666,87.00412, 
37.708336,264.70834,86.697754, 
37.708336,264.75,86.43229, 
37.708336,264.79166,86.185265, 
37.708336,264.83334,86.10345, 
37.708336,264.875,86.15356, 
37.708336,264.91666,86.24427, 
37.708336,264.95834,86.52438, 
37.708336,265.0,86.58122, 
37.75,260.0,79.84614, 
37.75,260.04166,79.670456, 
37.75,260.08334,79.64316, 
37.75,260.125,80.29568, 
37.75,260.16666,81.5864, 
37.75,260.20834,82.763756, 
37.75,260.25,83.64955, 
37.75,260.29166,84.30247, 
37.75,260.33334,84.83059, 
37.75,260.375,85.454384, 
37.75,260.41666,85.8638, 
37.75,260.45834,85.69508, 
37.75,260.5,85.5663, 
37.75,260.54166,85.18953, 
37.75,260.58334,84.954956, 
37.75,260.625,84.93981, 
37.75,260.66666,84.809265, 
37.75,260.70834,84.493034, 
37.75,260.75,84.49235, 
37.75,260.79166,84.71518, 
37.75,260.83334,85.03724, 
37.75,260.875,85.20299, 
37.75,260.91666,85.19586, 
37.75,260.95834,85.37521, 
37.75,261.0,85.48793, 
37.75,261.04166,85.371895, 
37.75,261.08334,85.04932, 
37.75,261.125,84.8483, 
37.75,261.16666,84.71426, 
37.75,261.20834,84.81783, 
37.75,261.25,84.92795, 
37.75,261.29166,85.31959, 
37.75,261.33334,86.22136, 
37.75,261.375,87.34375, 
37.75,261.41666,88.27161, 
37.75,261.45834,88.49817, 
37.75,261.5,88.21743, 
37.75,261.54166,88.048996, 
37.75,261.58334,88.02749, 
37.75,261.625,88.36964, 
37.75,261.66666,88.844315, 
37.75,261.70834,89.26692, 
37.75,261.75,89.82599, 
37.75,261.79166,90.33556, 
37.75,261.83334,90.495476, 
37.75,261.875,90.59045, 
37.75,261.91666,90.292946, 
37.75,261.95834,89.90313, 
37.75,262.0,89.707756, 
37.75,262.04166,90.056755, 
37.75,262.08334,90.06494, 
37.75,262.125,90.17517, 
37.75,262.16666,90.54111, 
37.75,262.20834,90.91882, 
37.75,262.25,91.205154, 
37.75,262.29166,91.30347, 
37.75,262.33334,91.487144, 
37.75,262.375,91.25098, 
37.75,262.41666,91.03893, 
37.75,262.45834,90.9299, 
37.75,262.5,91.177475, 
37.75,262.54166,91.168846, 
37.75,262.58334,91.13557, 
37.75,262.625,91.47893, 
37.75,262.66666,91.42449, 
37.75,262.70834,91.3988, 
37.75,262.75,91.76451, 
37.75,262.79166,92.36099, 
37.75,262.83334,93.30047, 
37.75,262.875,94.2826, 
37.75,262.91666,95.01642, 
37.75,262.95834,95.493034, 
37.75,263.0,96.00637, 
37.75,263.04166,96.32221, 
37.75,263.08334,97.18711, 
37.75,263.125,98.0845, 
37.75,263.16666,98.7008, 
37.75,263.20834,98.621185, 
37.75,263.25,97.964294, 
37.75,263.29166,97.24557, 
37.75,263.33334,97.14109, 
37.75,263.375,96.996445, 
37.75,263.41666,96.27311, 
37.75,263.45834,95.06879, 
37.75,263.5,93.44824, 
37.75,263.54166,92.174576, 
37.75,263.58334,91.19722, 
37.75,263.625,90.61649, 
37.75,263.66666,90.316986, 
37.75,263.70834,88.95899, 
37.75,263.75,86.75005, 
37.75,263.79166,85.53269, 
37.75,263.83334,85.51422, 
37.75,263.875,85.36803, 
37.75,263.91666,85.29389, 
37.75,263.95834,85.47362, 
37.75,264.0,86.13971, 
37.75,264.04166,86.71053, 
37.75,264.08334,86.811615, 
37.75,264.125,86.92849, 
37.75,264.16666,87.660805, 
37.75,264.20834,88.46156, 
37.75,264.25,89.23079, 
37.75,264.29166,89.36711, 
37.75,264.33334,89.4419, 
37.75,264.375,89.55395, 
37.75,264.41666,89.583984, 
37.75,264.45834,89.72519, 
37.75,264.5,89.89568, 
37.75,264.54166,89.41542, 
37.75,264.58334,89.33453, 
37.75,264.625,88.976166, 
37.75,264.66666,88.574684, 
37.75,264.70834,88.390015, 
37.75,264.75,88.12819, 
37.75,264.79166,87.91682, 
37.75,264.83334,87.61749, 
37.75,264.875,87.484566, 
37.75,264.91666,87.65215, 
37.75,264.95834,88.0782, 
37.75,265.0,88.25778, 
37.791668,260.0,79.639786, 
37.791668,260.04166,79.38357, 
37.791668,260.08334,79.56807, 
37.791668,260.125,80.35583, 
37.791668,260.16666,81.87131, 
37.791668,260.20834,83.01777, 
37.791668,260.25,83.89435, 
37.791668,260.29166,84.578224, 
37.791668,260.33334,85.415985, 
37.791668,260.375,86.11213, 
37.791668,260.41666,86.518585, 
37.791668,260.45834,86.54291, 
37.791668,260.5,86.48018, 
37.791668,260.54166,86.282005, 
37.791668,260.58334,86.28983, 
37.791668,260.625,86.40537, 
37.791668,260.66666,86.240425, 
37.791668,260.70834,85.77556, 
37.791668,260.75,85.86792, 
37.791668,260.79166,85.749664, 
37.791668,260.83334,85.70339, 
37.791668,260.875,85.692085, 
37.791668,260.91666,85.74549, 
37.791668,260.95834,86.03557, 
37.791668,261.0,85.82719, 
37.791668,261.04166,85.66734, 
37.791668,261.08334,85.35264, 
37.791668,261.125,85.22721, 
37.791668,261.16666,85.21064, 
37.791668,261.20834,85.412056, 
37.791668,261.25,85.699974, 
37.791668,261.29166,86.160675, 
37.791668,261.33334,87.013504, 
37.791668,261.375,88.149635, 
37.791668,261.41666,88.77045, 
37.791668,261.45834,89.01898, 
37.791668,261.5,88.784386, 
37.791668,261.54166,88.70201, 
37.791668,261.58334,88.497604, 
37.791668,261.625,88.69661, 
37.791668,261.66666,89.338974, 
37.791668,261.70834,89.761765, 
37.791668,261.75,90.16975, 
37.791668,261.79166,90.63282, 
37.791668,261.83334,90.810036, 
37.791668,261.875,90.95712, 
37.791668,261.91666,90.97931, 
37.791668,261.95834,90.62297, 
37.791668,262.0,90.470764, 
37.791668,262.04166,90.537056, 
37.791668,262.08334,90.53771, 
37.791668,262.125,90.85795, 
37.791668,262.16666,91.54836, 
37.791668,262.20834,91.99985, 
37.791668,262.25,92.545815, 
37.791668,262.29166,92.74777, 
37.791668,262.33334,92.66539, 
37.791668,262.375,92.61306, 
37.791668,262.41666,92.574455, 
37.791668,262.45834,92.60008, 
37.791668,262.5,93.13796, 
37.791668,262.54166,93.42957, 
37.791668,262.58334,93.60051, 
37.791668,262.625,93.28389, 
37.791668,262.66666,93.52066, 
37.791668,262.70834,93.37701, 
37.791668,262.75,93.41841, 
37.791668,262.79166,93.89574, 
37.791668,262.83334,94.58181, 
37.791668,262.875,95.54204, 
37.791668,262.91666,95.945114, 
37.791668,262.95834,96.49438, 
37.791668,263.0,97.02781, 
37.791668,263.04166,98.150276, 
37.791668,263.08334,99.569595, 
37.791668,263.125,100.80673, 
37.791668,263.16666,101.82973, 
37.791668,263.20834,101.47512, 
37.791668,263.25,100.11221, 
37.791668,263.29166,99.266556, 
37.791668,263.33334,99.08987, 
37.791668,263.375,99.19472, 
37.791668,263.41666,98.76225, 
37.791668,263.45834,97.254684, 
37.791668,263.5,95.49173, 
37.791668,263.54166,93.909485, 
37.791668,263.58334,93.25061, 
37.791668,263.625,93.236984, 
37.791668,263.66666,93.64034, 
37.791668,263.70834,93.587105, 
37.791668,263.75,91.70471, 
37.791668,263.79166,90.00183, 
37.791668,263.83334,89.0022, 
37.791668,263.875,88.45367, 
37.791668,263.91666,87.69086, 
37.791668,263.95834,87.29008, 
37.791668,264.0,86.77411, 
37.791668,264.04166,85.78082, 
37.791668,264.08334,86.86449, 
37.791668,264.125,88.07355, 
37.791668,264.16666,89.43639, 
37.791668,264.20834,90.732635, 
37.791668,264.25,91.859795, 
37.791668,264.29166,92.2136, 
37.791668,264.33334,91.64845, 
37.791668,264.375,91.202644, 
37.791668,264.41666,90.95664, 
37.791668,264.45834,90.84308, 
37.791668,264.5,90.48918, 
37.791668,264.54166,90.18802, 
37.791668,264.58334,90.01362, 
37.791668,264.625,90.05761, 
37.791668,264.66666,90.01769, 
37.791668,264.70834,89.95465, 
37.791668,264.75,89.92592, 
37.791668,264.79166,89.925125, 
37.791668,264.83334,90.03665, 
37.791668,264.875,89.80894, 
37.791668,264.91666,89.9674, 
37.791668,264.95834,90.00882, 
37.791668,265.0,90.16028, 
37.833336,260.0,79.81665, 
37.833336,260.04166,79.59314, 
37.833336,260.08334,79.92675, 
37.833336,260.125,81.09729, 
37.833336,260.16666,82.28759, 
37.833336,260.20834,83.27159, 
37.833336,260.25,84.01756, 
37.833336,260.29166,84.392334, 
37.833336,260.33334,84.97225, 
37.833336,260.375,85.51133, 
37.833336,260.41666,86.52947, 
37.833336,260.45834,86.83679, 
37.833336,260.5,86.834496, 
37.833336,260.54166,87.25651, 
37.833336,260.58334,87.65831, 
37.833336,260.625,87.87443, 
37.833336,260.66666,87.435524, 
37.833336,260.70834,87.26309, 
37.833336,260.75,86.723114, 
37.833336,260.79166,86.380165, 
37.833336,260.83334,86.20229, 
37.833336,260.875,86.219, 
37.833336,260.91666,86.50741, 
37.833336,260.95834,86.332535, 
37.833336,261.0,86.00547, 
37.833336,261.04166,85.61351, 
37.833336,261.08334,85.460205, 
37.833336,261.125,85.29092, 
37.833336,261.16666,85.38567, 
37.833336,261.20834,85.63072, 
37.833336,261.25,85.95523, 
37.833336,261.29166,86.482864, 
37.833336,261.33334,87.27232, 
37.833336,261.375,87.99117, 
37.833336,261.41666,88.61713, 
37.833336,261.45834,88.92701, 
37.833336,261.5,88.933136, 
37.833336,261.54166,88.88776, 
37.833336,261.58334,88.90728, 
37.833336,261.625,89.17832, 
37.833336,261.66666,89.82892, 
37.833336,261.70834,90.302635, 
37.833336,261.75,90.65089, 
37.833336,261.79166,91.076126, 
37.833336,261.83334,91.18262, 
37.833336,261.875,91.125595, 
37.833336,261.91666,91.06493, 
37.833336,261.95834,90.8265, 
37.833336,262.0,90.73628, 
37.833336,262.04166,90.740425, 
37.833336,262.08334,91.24136, 
37.833336,262.125,91.72728, 
37.833336,262.16666,92.45797, 
37.833336,262.20834,93.20741, 
37.833336,262.25,93.826706, 
37.833336,262.29166,94.1726, 
37.833336,262.33334,93.9574, 
37.833336,262.375,93.827736, 
37.833336,262.41666,94.16229, 
37.833336,262.45834,94.48607, 
37.833336,262.5,94.69692, 
37.833336,262.54166,95.22091, 
37.833336,262.58334,95.20022, 
37.833336,262.625,95.05448, 
37.833336,262.66666,95.034775, 
37.833336,262.70834,94.96042, 
37.833336,262.75,94.88971, 
37.833336,262.79166,95.33038, 
37.833336,262.83334,95.82489, 
37.833336,262.875,96.57515, 
37.833336,262.91666,96.94078, 
37.833336,262.95834,97.34261, 
37.833336,263.0,97.88161, 
37.833336,263.04166,99.293945, 
37.833336,263.08334,101.00955, 
37.833336,263.125,102.04797, 
37.833336,263.16666,102.38126, 
37.833336,263.20834,102.09368, 
37.833336,263.25,101.096886, 
37.833336,263.29166,100.22754, 
37.833336,263.33334,99.98478, 
37.833336,263.375,100.03057, 
37.833336,263.41666,99.80542, 
37.833336,263.45834,98.56945, 
37.833336,263.5,96.72818, 
37.833336,263.54166,95.52748, 
37.833336,263.58334,94.77665, 
37.833336,263.625,94.632286, 
37.833336,263.66666,94.9978, 
37.833336,263.70834,95.776306, 
37.833336,263.75,94.99934, 
37.833336,263.79166,92.94423, 
37.833336,263.83334,91.450584, 
37.833336,263.875,90.442856, 
37.833336,263.91666,89.772026, 
37.833336,263.95834,89.28673, 
37.833336,264.0,88.39119, 
37.833336,264.04166,87.60203, 
37.833336,264.08334,88.42433, 
37.833336,264.125,90.03634, 
37.833336,264.16666,91.48456, 
37.833336,264.20834,93.358696, 
37.833336,264.25,94.41906, 
37.833336,264.29166,94.50378, 
37.833336,264.33334,93.73293, 
37.833336,264.375,92.9869, 
37.833336,264.41666,92.34383, 
37.833336,264.45834,91.91258, 
37.833336,264.5,91.57333, 
37.833336,264.54166,91.0647, 
37.833336,264.58334,91.37861, 
37.833336,264.625,91.344536, 
37.833336,264.66666,91.37582, 
37.833336,264.70834,91.47504, 
37.833336,264.75,91.504654, 
37.833336,264.79166,91.53631, 
37.833336,264.83334,91.62076, 
37.833336,264.875,91.69975, 
37.833336,264.91666,91.78512, 
37.833336,264.95834,91.83847, 
37.833336,265.0,91.86502, 
37.875,260.0,79.93291, 
37.875,260.04166,80.17953, 
37.875,260.08334,80.777916, 
37.875,260.125,81.43141, 
37.875,260.16666,82.157394, 
37.875,260.20834,82.946526, 
37.875,260.25,83.70738, 
37.875,260.29166,83.94786, 
37.875,260.33334,84.035645, 
37.875,260.375,84.12457, 
37.875,260.41666,85.19295, 
37.875,260.45834,86.50699, 
37.875,260.5,87.02184, 
37.875,260.54166,88.01571, 
